codigo,descricao_oficial,vertical_id,vertical,sub_vertical,sinonimos,tags,secao,divisao,grupo,classe
2651-5/00,"Fabricação de aparelhos e equipamentos de medida, teste e controle",ENG,"Arquitetura, Engenharia e P&D",Equipamentos de Medida e Controle,"aparelhos e equipamentos de medida, teste e controle","Indústria, B2B",C,26,26.5,26.51-5
2652-3/00,Fabricação de cronômetros e relógios,ENG,"Arquitetura, Engenharia e P&D",Equipamentos de Medida e Controle,cronômetros e relógios,"Indústria, B2B",C,26,26.5,26.52-3
2660-4/00,Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação,SAU,Saúde e Farmacêutico,Equipamentos Médico-Hospitalares e Odontológicos,aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação,"Indústria, B2B",C,26,26.6,26.60-4
2670-1/01,"Fabricação de equipamentos e instrumentos ópticos, peças e acessórios",MIDIA,"Mídia, Comunicação e Entretenimento",Equipamentos Fotográficos e Cinematográficos,"equipamentos e instrumentos ópticos, peças e acessórios","Indústria, B2B",C,26,26.7,26.70-1
2670-1/02,"Fabricação de aparelhos fotográficos e cinematográficos, peças e acessórios",MIDIA,"Mídia, Comunicação e Entretenimento",Equipamentos Fotográficos e Cinematográficos,"aparelhos fotográficos e cinematográficos, peças e acessórios","Indústria, B2B",C,26,26.7,26.70-1
2680-9/00,"Fabricação de mídias virgens, magnéticas e ópticas",MIDIA,"Mídia, Comunicação e Entretenimento","Mídias Virgens (CD, DVD, fitas)","mídias virgens, magnéticas e ópticas","Indústria, B2B",C,26,26.8,26.80-9
2710-4/01,"Fabricação de geradores de corrente contínua e alternada, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos Elétricos,"geradores de corrente contínua e alternada, peças e acessórios","Indústria, B2B",C,27,27.1,27.10-4
2710-4/02,"Fabricação de transformadores, indutores, conversores, sincronizadores e semelhantes, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos Elétricos,"transformadores, indutores, conversores, sincronizadores e semelhantes, peças e acessórios","Indústria, B2B",C,27,27.1,27.10-4
2710-4/03,"Fabricação de motores elétricos, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos Elétricos,"motores elétricos, peças e acessórios","Indústria, B2B",C,27,27.1,27.10-4
2721-0/00,"Fabricação de pilhas, baterias e acumuladores elétricos, exceto para veículos automotores",IND,Indústria e Manufatura,Máquinas e Equipamentos Elétricos,"pilhas, baterias e acumuladores elétricos","Indústria, B2B",C,27,27.2,27.21-0
2722-8/01,Fabricação de baterias e acumuladores para veículos automotores,IND,Indústria e Manufatura,Máquinas e Equipamentos Elétricos,baterias e acumuladores para veículos automotores,"Indústria, B2B",C,27,27.2,27.22-8
2722-8/02,Recondicionamento de baterias e acumuladores para veículos automotores,IND,Indústria e Manufatura,Máquinas e Equipamentos Elétricos,recondicionamento de baterias e acumuladores para veículos automotores,"Indústria, B2B",C,27,27.2,27.22-8
2731-7/00,Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica,IND,Indústria e Manufatura,Máquinas e Equipamentos Elétricos,aparelhos e equipamentos para distribuição e controle de energia elétrica,"Indústria, B2B",C,27,27.3,27.31-7
2732-5/00,Fabricação de material elétrico para instalações em circuito de consumo,IND,Indústria e Manufatura,Máquinas e Equipamentos Elétricos,material elétrico para instalações em circuito de consumo,"Indústria, B2B",C,27,27.3,27.32-5
2733-3/00,"Fabricação de fios, cabos e condutores elétricos isolados",IND,Indústria e Manufatura,Máquinas e Equipamentos Elétricos,"fios, cabos e condutores elétricos isolados","Indústria, B2B",C,27,27.3,27.33-3
2740-6/01,Fabricação de lâmpadas,IND,Indústria e Manufatura,Máquinas e Equipamentos Elétricos,lâmpadas,"Indústria, B2B",C,27,27.4,27.40-6
2740-6/02,Fabricação de luminárias e outros equipamentos de iluminação,IND,Indústria e Manufatura,Máquinas e Equipamentos Elétricos,luminárias e outros equipamentos de iluminação,"Indústria, B2B",C,27,27.4,27.40-6
2751-1/00,"Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos Elétricos,"fogões, refrigeradores e máquinas de lavar e secar para uso doméstico, peças e acessórios","Indústria, B2B",C,27,27.5,27.51-1
2759-7/01,"Fabricação de aparelhos elétricos de uso pessoal, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos Elétricos,"aparelhos elétricos de uso pessoal, peças e acessórios","Indústria, B2B",C,27,27.5,27.59-7
2759-7/99,"Fabricação de outros aparelhos eletrodomésticos não especificados anteriormente, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos Elétricos,outros aparelhos eletrodomésticos,"Indústria, B2B",C,27,27.5,27.59-7
2790-2/01,"Fabricação de eletrodos, contatos e outros artigos de carvão e grafita para uso elétrico, eletroímãs e isoladores",IND,Indústria e Manufatura,Máquinas e Equipamentos Elétricos,"eletrodos, contatos e outros artigos de carvão e grafita para uso elétrico, eletroímãs e isoladores","Indústria, B2B",C,27,27.9,27.90-2
2790-2/02,Fabricação de equipamentos para sinalização e alarme,IND,Indústria e Manufatura,Máquinas e Equipamentos Elétricos,equipamentos para sinalização e alarme,"Indústria, B2B",C,27,27.9,27.90-2
2790-2/99,Fabricação de outros equipamentos e aparelhos elétricos não especificados anteriormente,IND,Indústria e Manufatura,Máquinas e Equipamentos Elétricos,outros equipamentos e aparelhos elétricos,"Indústria, B2B",C,27,27.9,27.90-2
2811-9/00,"Fabricação de motores e turbinas, peças e acessórios, exceto para aviões e veículos rodoviários",IND,Indústria e Manufatura,Máquinas e Equipamentos,"motores e turbinas, peças e acessórios","Indústria, B2B",C,28,28.1,28.11-9
2812-7/00,"Fabricação de equipamentos hidráulicos e pneumáticos, peças e acessórios, exceto válvulas",IND,Indústria e Manufatura,Máquinas e Equipamentos,"equipamentos hidráulicos e pneumáticos, peças e acessórios","Indústria, B2B",C,28,28.1,28.12-7
2813-5/00,"Fabricação de válvulas, registros e dispositivos semelhantes, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"válvulas, registros e dispositivos semelhantes, peças e acessórios","Indústria, B2B",C,28,28.1,28.13-5
2814-3/01,"Fabricação de compressores para uso industrial, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"compressores para uso industrial, peças e acessórios","Indústria, B2B",C,28,28.1,28.14-3
2814-3/02,"Fabricação de compressores para uso não industrial, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"compressores para uso não industrial, peças e acessórios","Indústria, B2B",C,28,28.1,28.14-3
2815-1/01,Fabricação de rolamentos para fins industriais,IND,Indústria e Manufatura,Máquinas e Equipamentos,rolamentos para fins industriais,"Indústria, B2B",C,28,28.1,28.15-1
2815-1/02,"Fabricação de equipamentos de transmissão para fins industriais, exceto rolamentos",IND,Indústria e Manufatura,Máquinas e Equipamentos,equipamentos de transmissão para fins industriais,"Indústria, B2B",C,28,28.1,28.15-1
2821-6/01,"Fabricação de fornos industriais, aparelhos e equipamentos não elétricos para instalações térmicas, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"fornos industriais, aparelhos e equipamentos não elétricos para instalações térmicas, peças e acessórios","Indústria, B2B",C,28,28.2,28.21-6
2821-6/02,"Fabricação de estufas e fornos elétricos para fins industriais, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"estufas e fornos elétricos para fins industriais, peças e acessórios","Indústria, B2B",C,28,28.2,28.21-6
2822-4/01,"Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de pessoas, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"máquinas, equipamentos e aparelhos para transporte e elevação de pessoas, peças e acessórios","Indústria, B2B",C,28,28.2,28.22-4
2822-4/02,"Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"máquinas, equipamentos e aparelhos para transporte e elevação de cargas, peças e acessórios","Indústria, B2B",C,28,28.2,28.22-4
2823-2/00,"Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial, peças e acessórios","Indústria, B2B",C,28,28.2,28.23-2
2824-1/01,Fabricação de aparelhos e equipamentos de ar condicionado para uso industrial,IND,Indústria e Manufatura,Máquinas e Equipamentos,aparelhos e equipamentos de ar condicionado para uso industrial,"Indústria, B2B",C,28,28.2,28.24-1
2824-1/02,Fabricação de aparelhos e equipamentos de ar condicionado para uso não industrial,IND,Indústria e Manufatura,Máquinas e Equipamentos,aparelhos e equipamentos de ar condicionado para uso não industrial,"Indústria, B2B",C,28,28.2,28.24-1
2825-9/00,"Fabricação de máquinas e equipamentos para saneamento básico e ambiental, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"máquinas e equipamentos para saneamento básico e ambiental, peças e acessórios","Indústria, B2B",C,28,28.2,28.25-9
2829-1/01,"Fabricação de máquinas de escrever, calcular e outros equipamentos não eletrônicos para escritório, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"máquinas de escrever, calcular e outros equipamentos não eletrônicos para escritório, peças e acessórios","Indústria, B2B",C,28,28.2,28.29-1
2829-1/99,"Fabricação de outras máquinas e equipamentos de uso geral não especificados anteriormente, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,outras máquinas e equipamentos de uso geral,"Indústria, B2B",C,28,28.2,28.29-1
2831-3/00,"Fabricação de tratores agrícolas, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"tratores agrícolas, peças e acessórios","Indústria, B2B",C,28,28.3,28.31-3
2832-1/00,"Fabricação de equipamentos para irrigação agrícola, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"equipamentos para irrigação agrícola, peças e acessórios","Indústria, B2B",C,28,28.3,28.32-1
2833-0/00,"Fabricação de máquinas e equipamentos para a agricultura e pecuária, peças e acessórios, exceto para irrigação",IND,Indústria e Manufatura,Máquinas e Equipamentos,"máquinas e equipamentos para a agricultura e pecuária, peças e acessórios","Indústria, B2B",C,28,28.3,28.33-0
2840-2/00,"Fabricação de máquinas-ferramenta, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"máquinas-ferramenta, peças e acessórios","Indústria, B2B",C,28,28.4,28.40-2
2851-8/00,"Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"máquinas e equipamentos para a prospecção e extração de petróleo, peças e acessórios","Indústria, B2B",C,28,28.5,28.51-8
2852-6/00,"Fabricação de outras máquinas e equipamentos para uso na extração mineral, peças e acessórios, exceto na extração de petróleo",IND,Indústria e Manufatura,Máquinas e Equipamentos,"outras máquinas e equipamentos para uso na extração mineral, peças e acessórios","Indústria, B2B",C,28,28.5,28.52-6
2853-4/00,"Fabricação de tratores, peças e acessórios, exceto agrícolas",IND,Indústria e Manufatura,Máquinas e Equipamentos,"tratores, peças e acessórios","Indústria, B2B",C,28,28.5,28.53-4
2854-2/00,"Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, peças e acessórios, exceto tratores",IND,Indústria e Manufatura,Máquinas e Equipamentos,"máquinas e equipamentos para terraplenagem, pavimentação e construção, peças e acessórios","Indústria, B2B",C,28,28.5,28.54-2
2861-5/00,"Fabricação de máquinas para a indústria metalúrgica, peças e acessórios, exceto máquinas-ferramenta",IND,Indústria e Manufatura,Máquinas e Equipamentos,"máquinas para a indústria metalúrgica, peças e acessórios","Indústria, B2B",C,28,28.6,28.61-5
2862-3/00,"Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo, peças e acessórios","Indústria, B2B",C,28,28.6,28.62-3
2863-1/00,"Fabricação de máquinas e equipamentos para a indústria têxtil, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"máquinas e equipamentos para a indústria têxtil, peças e acessórios","Indústria, B2B",C,28,28.6,28.63-1
2864-0/00,"Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados, peças e acessórios","Indústria, B2B",C,28,28.6,28.64-0
2865-8/00,"Fabricação de máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos, peças e acessórios","Indústria, B2B",C,28,28.6,28.65-8
2866-6/00,"Fabricação de máquinas e equipamentos para a indústria do plástico, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,"máquinas e equipamentos para a indústria do plástico, peças e acessórios","Indústria, B2B",C,28,28.6,28.66-6
2869-1/00,"Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente, peças e acessórios",IND,Indústria e Manufatura,Máquinas e Equipamentos,máquinas e equipamentos para uso industrial específico,"Indústria, B2B",C,28,28.6,28.69-1
2910-7/01,"Fabricação de automóveis, camionetas e utilitários",AUTO,Automotivo,Fabricação de Veículos Automotores,"automóveis, camionetas e utilitários","Indústria, B2B",C,29,29.1,29.10-7
2910-7/02,"Fabricação de chassis com motor para automóveis, camionetas e utilitários",AUTO,Automotivo,Fabricação de Veículos Automotores,"chassis com motor para automóveis, camionetas e utilitários","Indústria, B2B",C,29,29.1,29.10-7
2910-7/03,"Fabricação de motores para automóveis, camionetas e utilitários",AUTO,Automotivo,Fabricação de Veículos Automotores,"motores para automóveis, camionetas e utilitários","Indústria, B2B",C,29,29.1,29.10-7
2920-4/01,Fabricação de caminhões e ônibus,AUTO,Automotivo,Fabricação de Veículos Automotores,caminhões e ônibus,"Indústria, B2B",C,29,29.2,29.20-4
2920-4/02,Fabricação de motores para caminhões e ônibus,AUTO,Automotivo,Fabricação de Veículos Automotores,motores para caminhões e ônibus,"Indústria, B2B",C,29,29.2,29.20-4
2930-1/01,"Fabricação de cabines, carrocerias e reboques para caminhões",AUTO,Automotivo,Fabricação de Veículos Automotores,"cabines, carrocerias e reboques para caminhões","Indústria, B2B",C,29,29.3,29.30-1
2930-1/02,Fabricação de carrocerias para ônibus,AUTO,Automotivo,Fabricação de Veículos Automotores,carrocerias para ônibus,"Indústria, B2B",C,29,29.3,29.30-1
2930-1/03,"Fabricação de cabines, carrocerias e reboques para outros veículos automotores, exceto caminhões e ônibus",AUTO,Automotivo,Fabricação de Veículos Automotores,"cabines, carrocerias e reboques para outros veículos automotores","Indústria, B2B",C,29,29.3,29.30-1
2941-7/00,Fabricação de peças e acessórios para o sistema motor de veículos automotores,AUTO,Automotivo,Fabricação de Veículos Automotores,peças e acessórios para o sistema motor de veículos automotores,"Indústria, B2B",C,29,29.4,29.41-7
